row_granularity,persona_id,persona_name,persona_email,persona_age,persona_birth_date,persona_phone_number,persona_memberships,persona_age_group,persona_detailed_age_band,persona_gender,persona_job,persona_residence,persona_is_foreigner,persona_residence_sido,persona_residence_sigungu,persona_child_count,persona_children_age_reference_date,persona_children_json,persona_child_1_label,persona_child_1_birth_date,persona_child_1_exact_age,persona_child_1_school_stage,persona_child_2_label,persona_child_2_birth_date,persona_child_2_exact_age,persona_child_2_school_stage,persona_description,persona_monthly_budget,persona_period,persona_preferred_benefits,eligibility_is_student,eligibility_military_service_target,eligibility_is_business_owner,eligibility_owns_light_car,eligibility_pregnancy_childcare_support,eligibility_welfare_benefit,eligibility_occupation_qualifications,eligibility_telecom_provider,eligibility_primary_transport,eligibility_kpass_user,eligibility_highpass_user,eligibility_preferred_airline,eligibility_primary_shopping_affiliation,eligibility_vehicle_owner,eligibility_has_children,eligibility_children_count,eligibility_child_age_groups,eligibility_verification_status,eligibility_summary,owned_card_count,owned_user_card_ids,owned_card_names,owned_card_usage_roles,transaction_id,approval_number_for_db,usage_month,approved_at,merchant_name,source_category,source_subcategory,payment_category,original_payment_amount,saved_amount,final_approved_amount,source_payment_method,payment_source_type,transaction_status,transaction_memo,no_card_reason,actual_user_card_id,actual_card_id,actual_card_name,actual_card_issuer,actual_card_owner_role,actual_card_usage_role,actual_card_selected_option,actual_card_last4,actual_card_type,actual_card_annual_fee,actual_card_required_previous_spend,actual_card_monthly_total_limit,actual_card_image_url,actual_card_source_url,actual_card_previous_month_spend,actual_card_current_month_spend,actual_card_performance_met,recommended_user_card_id,recommended_card_id,recommended_card_name,recommended_card_issuer,recommended_card_owner_role,recommended_card_usage_role,recommended_card_selected_option,recommended_card_type,recommended_card_annual_fee,recommended_card_required_previous_spend,recommended_card_monthly_total_limit,recommended_card_previous_month_spend,recommended_card_current_month_spend,recommended_card_performance_met,benefit_scenario,picka_usage_stage,actual_benefit_amount,potential_benefit_amount,missed_benefit_amount,missed_benefit_reason,benefit_rate_text,monthly_benefit_cap,cap_remaining_before,cap_remaining_after,benefit_judgement_source,card_benefit_source_id,card_benefit_name,card_benefit_category_original,card_benefit_category,card_benefit_category_alias_count,category_coverage_adjusted,category_coverage_previous_category,category_coverage_adjustment_note,monthly_usage_realism_adjusted,monthly_usage_previous_category,monthly_usage_previous_merchant,monthly_usage_adjustment_note,financial_service_reclassified,financial_service_previous_category,financial_service_reclassification_note,card_benefit_type,card_benefit_unit,card_benefit_value,card_benefit_required_spending,card_benefit_minimum_payment,card_benefit_per_transaction_limit,card_benefit_monthly_limit,card_benefit_condition_text,card_benefit_exception_text,card_benefit_source_summary,card_benefit_source_url,reward_type,reward_program,reward_amount,reward_unit
ONE_TRANSACTION_PER_ROW,persona2,박준혁,persona2@picka.app,30,1997-07-02,010-0652-8245,T 멤버십|GS&POINT|MY S-OIL|네이버플러스 멤버십|현대자동차 블루멤버스,ADULT,EARLY_30S,남성,IT 기업 개발자,경기도 성남시,false,경기도,성남시,0,2026-07-24,[],,,,,,,,,실용적 소비를 추구하는 차량 보유자,1200000,2026-05~2026-07,"주유 할인, 대중교통·택시 적립, 헬스장/PT 할인, 배달앱 캐시백 카드",false,false,false,false,false,false,PRIVATE_EMPLOYEE | IT_EMPLOYEE,SKT,CAR,false,true,NONE,EMART,true,false,0,,VERIFIED,"30세 IT 직장인. SKT·자가용·하이패스·이마트 이용자이며, 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",2,UC201 | UC202,밸런스 카드 | 신한카드 Deep Oil,밸런스 카드:운동·배달·대중교통·구독·편의점 | 신한카드 Deep Oil:주유·주차·택시,persona2-039,persona2-039,2026-06,2026-06-21T20:05:00,롯데마트,마트/쇼핑,대형마트 및 쇼핑,MART_SHOPPING,28900,0,28900,신용카드,CARD,APPROVED,롯데마트 결제 · 마트/쇼핑 카테고리,,UC201,2271,밸런스 카드,BC 바로카드,개인 신용카드,운동·배달·대중교통·구독·편의점,,2233,신용카드,,400000,10000,,https://www.card-gorilla.com/card/detail/2271,594300,961400,Y,UC201,2271,밸런스 카드,BC 바로카드,개인 신용카드,운동·배달·대중교통·구독·편의점,,신용카드,,400000,10000,594300,961400,Y,CAP_EXHAUSTED,CARD_LIMIT_EXHAUSTED,0,800,800,해당 카드의 월 할인 한도가 이미 소진되어 추가 할인을 받지 못함,50%,10000,0,0,SYNTHETIC_RULE_MATCHING_V1,2271-03,마트/쇼핑 맞춤 혜택,생활,마트/쇼핑,97,false,,,true,생활,을지로 호프,월별 필수 생활 카테고리와 페르소나 소비패턴을 현실적으로 반영,false,,,할인,%,50,,,,10000,,,PICKA 표준 혜택 카테고리 '마트/쇼핑' 시연 데이터,https://www.card-gorilla.com/card/detail/2271,MISSED_CAP_EXHAUSTED,"밸런스 카드 | [Always 서비스] 언제나 즐길 수 있는 데일리 서비스
스타벅스 사이렌오더 50% 할인, 온라인몰 7% 할인",800,KRW
ONE_TRANSACTION_PER_ROW,persona1,김서연,persona1@picka.app,24,2003-04-13,010-0842-5352,스타벅스 리워드|CJ ONE|대한항공 SKYPASS|네이버플러스 멤버십|신세계포인트,ADULT,,여성,마케팅 사원,서울 마포구,false,서울특별시,마포구,0,2026-07-24,[],,,,,,,,,자기관리와 여행을 즐기는 합리적 소비자,1000000,2026-05~2026-07,"온라인쇼핑·배달앱·카페 적립률 높은 카드, 대중교통 할인, 영화 할인 혜택",true,false,false,false,false,false,UNIVERSITY_STUDENT,KT,PUBLIC_TRANSIT,true,false,NONE,OTHER,false,false,0,,VERIFIED,"대학생·대중교통 중심 사용자. KT와 K-패스를 이용하며, 차량·하이패스·육아·복지·항공사 제휴 자격은 해당하지 않음.",3,UC101 | UC102 | UC103,노리2 체크카드(Global) | 청춘대로 톡톡카드 | 디지로카 Travel,노리2 체크카드(Global):생활·편의점·배달·문화 | 청춘대로 톡톡카드:카페·교통·간편결제 | 디지로카 Travel:국내여행·일반적립,persona1-046,persona1-046,2026-06,2026-06-21T22:00:00,11번가,온라인쇼핑,온라인 종합몰,ONLINE_SHOPPING,8700,0,8700,신용카드,CARD,APPROVED,11번가 결제 · 온라인쇼핑 카테고리,,UC102,129,청춘대로 톡톡카드,KB국민카드,부모님 가족카드,카페·교통·간편결제,,5678,신용카드,,300000,25000,,https://www.card-gorilla.com/card/detail/129,560200,427900,Y,UC102,129,청춘대로 톡톡카드,KB국민카드,부모님 가족카드,카페·교통·간편결제,,신용카드,,300000,25000,560200,427900,Y,CAP_EXHAUSTED,CARD_LIMIT_EXHAUSTED,0,500,500,해당 카드의 월 할인 한도가 이미 소진되어 추가 할인을 받지 못함,10%,5000,0,0,SYNTHETIC_RULE_MATCHING_V1,129-04,온라인쇼핑 맞춤 혜택,생활,온라인쇼핑,7,false,,,true,생활,올리브영 강남점,월별 필수 생활 카테고리와 페르소나 소비패턴을 현실적으로 반영,false,,,할인,%,10,300000,,,5000,,,PICKA 표준 혜택 카테고리 '온라인쇼핑' 시연 데이터,https://www.card-gorilla.com/card/detail/129,MISSED_CAP_EXHAUSTED,"청춘대로 톡톡카드 | [Basic 서비스] 대중교통, 택시/이동통신요금 10% 청구할인",500,KRW
ONE_TRANSACTION_PER_ROW,persona4,정은주,persona4@picka.app,45,1982-10-16,010-0756-9643,L.POINT|신세계포인트|CJ ONE|해피포인트|T 멤버십|교보문고 회원,ADULT,,여성,전업주부,서울 양천구,false,서울특별시,양천구,2,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2009-11-18"",""exact_age"":""만 16세 8개월 6일"",""school_stage"":""고등학생""},{""order"":2,""label"":""둘째"",""birth_date"":""2013-03-07"",""exact_age"":""만 13세 4개월 17일"",""school_stage"":""중학생""}]",첫째,2009-11-18,만 16세 8개월 6일,고등학생,둘째,2013-03-07,만 13세 4개월 17일,중학생,"자녀 2명(중/고등학생), 교육비와 생활비 관리 중심",3000000,2026-05~2026-07,"학원비 자동이체 할인, 대형마트·쿠팡·컬리 적립, 병원·약국 할인, 통신비 캐시백 카드",false,false,false,false,false,false,HOMEMAKER,LGU+,CAR,false,true,NONE,LOTTE,true,true,2,ELEMENTARY_SCHOOL | MIDDLE_SCHOOL,VERIFIED,"45세 전업주부·초등학생 및 중학생 자녀 양육 가구. LGU+·자가용·하이패스·롯데 계열 이용자이며, 경차·임신출산·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",6,UC401 | UC402 | UC403 | UC404 | UC405 | UC406,KB YOU Prime 카드 | I’m GREAT | LOCA 365 카드 | 삼성 iD EDU 카드 | 신한카드 Mr.Life | DA@카드의정석,KB YOU Prime 카드:대형마트·카페·가족생활 | I’m GREAT:병원·약국·보험 | LOCA 365 카드:통신·구독 | 삼성 iD EDU 카드:학원비·교재·교육 | 신한카드 Mr.Life:온라인장보기·쇼핑·외식 | DA@카드의정석:혜택 공백 일반결제,persona4-031,persona4-031,2026-06,2026-06-21T22:30:00,11번가,온라인쇼핑,온라인 종합몰,ONLINE_SHOPPING,59700,5700,54000,신용카드,CARD,APPROVED,11번가 결제 · 온라인쇼핑 카테고리,,UC406,87,DA@카드의정석,우리카드,보조 카드,혜택 공백 일반결제,,1066,신용카드,,0,,,https://www.card-gorilla.com/card/detail/87,237700,308100,Y,UC406,87,DA@카드의정석,우리카드,보조 카드,혜택 공백 일반결제,,신용카드,,0,,237700,308100,Y,BENEFIT_RECEIVED,BENEFIT_APPLIED,5700,5700,0,,1.3%,,,,SYNTHETIC_RULE_MATCHING_V1,87-01,온라인쇼핑 맞춤 혜택,모든가맹점,온라인쇼핑,7,false,,,true,모든가맹점,쿠팡,월별 필수 생활 카테고리와 페르소나 소비패턴을 현실적으로 반영,false,,,할인,%,1.3,,,,,,,PICKA 표준 혜택 카테고리 '온라인쇼핑' 시연 데이터,https://www.card-gorilla.com/card/detail/87,DISCOUNT_APPLIED,DA@카드의정석 | 국내외 가맹점 1.3%~0.8% 청구할인,5700,KRW
ONE_TRANSACTION_PER_ROW,persona1,김서연,persona1@picka.app,24,2003-04-13,010-0842-5352,스타벅스 리워드|CJ ONE|대한항공 SKYPASS|네이버플러스 멤버십|신세계포인트,ADULT,,여성,마케팅 사원,서울 마포구,false,서울특별시,마포구,0,2026-07-24,[],,,,,,,,,자기관리와 여행을 즐기는 합리적 소비자,1000000,2026-05~2026-07,"온라인쇼핑·배달앱·카페 적립률 높은 카드, 대중교통 할인, 영화 할인 혜택",true,false,false,false,false,false,UNIVERSITY_STUDENT,KT,PUBLIC_TRANSIT,true,false,NONE,OTHER,false,false,0,,VERIFIED,"대학생·대중교통 중심 사용자. KT와 K-패스를 이용하며, 차량·하이패스·육아·복지·항공사 제휴 자격은 해당하지 않음.",3,UC101 | UC102 | UC103,노리2 체크카드(Global) | 청춘대로 톡톡카드 | 디지로카 Travel,노리2 체크카드(Global):생활·편의점·배달·문화 | 청춘대로 톡톡카드:카페·교통·간편결제 | 디지로카 Travel:국내여행·일반적립,persona1-047,persona1-047,2026-06,2026-06-22T09:05:00,요기요,배달,배달앱,DELIVERY,9200,0,9200,체크카드,CARD,APPROVED,요기요 결제 · 배달앱 카테고리,,UC101,2423,노리2 체크카드(Global),KB국민카드,본인,생활·편의점·배달·문화,,1234,체크카드,,200000,70000,,https://www.card-gorilla.com/card/detail/2423,420300,656700,Y,UC102,129,청춘대로 톡톡카드,KB국민카드,부모님 가족카드,카페·교통·간편결제,,신용카드,,300000,25000,560200,427900,Y,WRONG_CARD_BEFORE_PICKA,BEFORE_PICKA,0,600,600,픽카 이용 전 다른 카드를 사용하여 받을 수 있었던 혜택을 놓침,10%,5000,5000,5000,SYNTHETIC_RULE_MATCHING_V1,129-04,배달앱 맞춤 혜택,생활,배달앱,19,false,,,true,생활,티머니,월별 필수 생활 카테고리와 페르소나 소비패턴을 현실적으로 반영,false,,,할인,%,10,300000,,,5000,,,PICKA 표준 혜택 카테고리 '배달앱' 시연 데이터,https://www.card-gorilla.com/card/detail/129,MISSED_WRONG_CARD,"청춘대로 톡톡카드 | [Basic 서비스] 대중교통, 택시/이동통신요금 10% 청구할인",600,KRW
ONE_TRANSACTION_PER_ROW,persona2,박준혁,persona2@picka.app,30,1997-07-02,010-0652-8245,T 멤버십|GS&POINT|MY S-OIL|네이버플러스 멤버십|현대자동차 블루멤버스,ADULT,EARLY_30S,남성,IT 기업 개발자,경기도 성남시,false,경기도,성남시,0,2026-07-24,[],,,,,,,,,실용적 소비를 추구하는 차량 보유자,1200000,2026-05~2026-07,"주유 할인, 대중교통·택시 적립, 헬스장/PT 할인, 배달앱 캐시백 카드",false,false,false,false,false,false,PRIVATE_EMPLOYEE | IT_EMPLOYEE,SKT,CAR,false,true,NONE,EMART,true,false,0,,VERIFIED,"30세 IT 직장인. SKT·자가용·하이패스·이마트 이용자이며, 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",2,UC201 | UC202,밸런스 카드 | 신한카드 Deep Oil,밸런스 카드:운동·배달·대중교통·구독·편의점 | 신한카드 Deep Oil:주유·주차·택시,persona2-040,persona2-040,2026-06,2026-06-22T12:15:00,11번가,온라인쇼핑,온라인 종합몰,ONLINE_SHOPPING,5200,0,5200,신용카드,CARD,APPROVED,11번가 결제 · 온라인쇼핑 카테고리,,UC201,2271,밸런스 카드,BC 바로카드,개인 신용카드,운동·배달·대중교통·구독·편의점,,2233,신용카드,,400000,10000,,https://www.card-gorilla.com/card/detail/2271,594300,961400,Y,UC201,2271,밸런스 카드,BC 바로카드,개인 신용카드,운동·배달·대중교통·구독·편의점,,신용카드,,400000,10000,594300,961400,Y,CAP_EXHAUSTED,CARD_LIMIT_EXHAUSTED,0,100,100,해당 카드의 월 할인 한도가 이미 소진되어 추가 할인을 받지 못함,50%,10000,0,0,SYNTHETIC_RULE_MATCHING_V1,2271-03,온라인쇼핑 맞춤 혜택,생활,온라인쇼핑,7,true,생활,페르소나별 29개 혜택 카테고리 커버리지 확보를 위한 시연 데이터 보정,true,온라인쇼핑,쿠팡,월별 필수 생활 카테고리와 페르소나 소비패턴을 현실적으로 반영,false,,,할인,%,50,,,,10000,,,PICKA 표준 혜택 카테고리 '온라인쇼핑' 시연 데이터,https://www.card-gorilla.com/card/detail/2271,MISSED_CAP_EXHAUSTED,"밸런스 카드 | [Always 서비스] 언제나 즐길 수 있는 데일리 서비스
스타벅스 사이렌오더 50% 할인, 온라인몰 7% 할인",100,KRW
ONE_TRANSACTION_PER_ROW,persona1,김서연,persona1@picka.app,24,2003-04-13,010-0842-5352,스타벅스 리워드|CJ ONE|대한항공 SKYPASS|네이버플러스 멤버십|신세계포인트,ADULT,,여성,마케팅 사원,서울 마포구,false,서울특별시,마포구,0,2026-07-24,[],,,,,,,,,자기관리와 여행을 즐기는 합리적 소비자,1000000,2026-05~2026-07,"온라인쇼핑·배달앱·카페 적립률 높은 카드, 대중교통 할인, 영화 할인 혜택",true,false,false,false,false,false,UNIVERSITY_STUDENT,KT,PUBLIC_TRANSIT,true,false,NONE,OTHER,false,false,0,,VERIFIED,"대학생·대중교통 중심 사용자. KT와 K-패스를 이용하며, 차량·하이패스·육아·복지·항공사 제휴 자격은 해당하지 않음.",3,UC101 | UC102 | UC103,노리2 체크카드(Global) | 청춘대로 톡톡카드 | 디지로카 Travel,노리2 체크카드(Global):생활·편의점·배달·문화 | 청춘대로 톡톡카드:카페·교통·간편결제 | 디지로카 Travel:국내여행·일반적립,persona1-048,persona1-048,2026-06,2026-06-22T14:25:00,티머니,교통,대중교통·택시,TRANSIT,2200,0,2200,신용카드,CARD,APPROVED,티머니 결제 · 교통 카테고리,,UC102,129,청춘대로 톡톡카드,KB국민카드,부모님 가족카드,카페·교통·간편결제,,5678,신용카드,,300000,25000,,https://www.card-gorilla.com/card/detail/129,560200,427900,Y,UC102,129,청춘대로 톡톡카드,KB국민카드,부모님 가족카드,카페·교통·간편결제,,신용카드,,300000,25000,560200,427900,Y,CAP_EXHAUSTED,CARD_LIMIT_EXHAUSTED,0,100,100,해당 카드의 월 할인 한도가 이미 소진되어 추가 할인을 받지 못함,50%,10000,0,0,SYNTHETIC_RULE_MATCHING_V1,129-01,교통 맞춤 혜택,카페/디저트,교통,20,false,,,true,카페/디저트,스타벅스 홍대입구역점,월별 필수 생활 카테고리와 페르소나 소비패턴을 현실적으로 반영,false,,,할인,%,50,300000,,,10000,,,PICKA 표준 혜택 카테고리 '교통' 시연 데이터,https://www.card-gorilla.com/card/detail/129,MISSED_CAP_EXHAUSTED,청춘대로 톡톡카드 | [Great 서비스] 스타벅스 50% 청구할인,100,KRW
ONE_TRANSACTION_PER_ROW,persona1,김서연,persona1@picka.app,24,2003-04-13,010-0842-5352,스타벅스 리워드|CJ ONE|대한항공 SKYPASS|네이버플러스 멤버십|신세계포인트,ADULT,,여성,마케팅 사원,서울 마포구,false,서울특별시,마포구,0,2026-07-24,[],,,,,,,,,자기관리와 여행을 즐기는 합리적 소비자,1000000,2026-05~2026-07,"온라인쇼핑·배달앱·카페 적립률 높은 카드, 대중교통 할인, 영화 할인 혜택",true,false,false,false,false,false,UNIVERSITY_STUDENT,KT,PUBLIC_TRANSIT,true,false,NONE,OTHER,false,false,0,,VERIFIED,"대학생·대중교통 중심 사용자. KT와 K-패스를 이용하며, 차량·하이패스·육아·복지·항공사 제휴 자격은 해당하지 않음.",3,UC101 | UC102 | UC103,노리2 체크카드(Global) | 청춘대로 톡톡카드 | 디지로카 Travel,노리2 체크카드(Global):생활·편의점·배달·문화 | 청춘대로 톡톡카드:카페·교통·간편결제 | 디지로카 Travel:국내여행·일반적립,persona1-049,persona1-049,2026-06,2026-06-22T15:00:00,삼성페이,간편결제,온라인 간편결제,EASY_PAY,4200,0,4200,신용카드,CARD,APPROVED,삼성페이 결제 · 간편결제 카테고리,,UC102,129,청춘대로 톡톡카드,KB국민카드,부모님 가족카드,카페·교통·간편결제,,5678,신용카드,,300000,25000,,https://www.card-gorilla.com/card/detail/129,560200,427900,Y,UC102,129,청춘대로 톡톡카드,KB국민카드,부모님 가족카드,카페·교통·간편결제,,신용카드,,300000,25000,560200,427900,Y,CAP_EXHAUSTED,CARD_LIMIT_EXHAUSTED,0,300,300,해당 카드의 월 할인 한도가 이미 소진되어 추가 할인을 받지 못함,20%,5000,0,0,SYNTHETIC_RULE_MATCHING_V1,129-02,간편결제 맞춤 혜택,푸드/외식,간편결제,45,false,,,true,푸드/외식,김치찌개 백반집,월별 필수 생활 카테고리와 페르소나 소비패턴을 현실적으로 반영,false,,,할인,%,20,300000,,,5000,,,PICKA 표준 혜택 카테고리 '간편결제' 시연 데이터,https://www.card-gorilla.com/card/detail/129,MISSED_CAP_EXHAUSTED,청춘대로 톡톡카드 | [Enjoy 서비스] 버거/패스트푸드 업종 20% 청구할인,300,KRW
ONE_TRANSACTION_PER_ROW,persona3,이지훈,persona3@picka.app,36,1991-09-25,010-0525-3345,쿠팡 와우 멤버십|신세계포인트|CJ ONE|해피포인트|LG U+ 멤버십,ADULT,MID_30S,남성,직장인,경기도 수원시,false,경기도,수원시,1,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2025-08-24"",""exact_age"":""만 0세 11개월 0일"",""school_stage"":""영아""}]",첫째,2025-08-24,만 0세 11개월 0일,영아,,,,,"11개월 아기 양육 중, 가족 중심의 소비",3000000,2026-05~2026-07,"가족 공동카드는 육아·마트·병원·보험·공과금에, 개인카드는 구독·배달·외식 등에 구분해 혜택 비교",false,false,false,false,true,false,PRIVATE_EMPLOYEE | HOUSEHOLD_REPRESENTATIVE,KT,CAR,false,true,NONE,EMART,true,true,1,INFANT,VERIFIED,"36세 직장인·영아 양육 가구 대표. KT·자가용·하이패스·이마트 이용자이며, 육아 지원 카드 검토 대상. 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",3,UC301 | UC302 | UC303,노리2 체크카드(Global) | 신한카드 Mr.Life | 국민행복 삼성카드 V2,노리2 체크카드(Global):구독·배달·소액생활 | 신한카드 Mr.Life:외식·온라인쇼핑·병원/약국 | 국민행복 삼성카드 V2:육아·마트·보험·병원·관리비·통신,persona3-026,persona3-026,2026-06,2026-06-22T19:35:00,이마트,마트/쇼핑,대형마트 및 쇼핑,MART_SHOPPING,88500,7700,80800,신용카드,CARD,APPROVED,이마트 결제 · 마트/쇼핑 카테고리,,UC303,718,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,6677,신용카드,,0,30000,,https://www.card-gorilla.com/card/detail/718,2073100,1631400,Y,UC303,718,국민행복 삼성카드 V2,삼성카드,가족 공동카드,육아·마트·보험·병원·관리비·통신,,신용카드,,0,30000,2073100,1631400,Y,BENEFIT_RECEIVED,BENEFIT_APPLIED,7700,7700,0,,7%,10000,10000,2300,SYNTHETIC_RULE_MATCHING_V1,718-02,마트/쇼핑 맞춤 혜택,마트/쇼핑,마트/쇼핑,97,false,,,true,마트/쇼핑,홈플러스 동탄점,월별 필수 생활 카테고리와 페르소나 소비패턴을 현실적으로 반영,false,,,할인,%,7,,,,10000,,,PICKA 표준 혜택 카테고리 '마트/쇼핑' 시연 데이터,https://www.card-gorilla.com/card/detail/718,DISCOUNT_APPLIED,국민행복 삼성카드 V2 | 백화점·프리미엄 아울렛·할인점·온라인쇼핑몰·생활잡화·신선식품 배송 7% 결제일할인,7700,KRW
ONE_TRANSACTION_PER_ROW,persona4,정은주,persona4@picka.app,45,1982-10-16,010-0756-9643,L.POINT|신세계포인트|CJ ONE|해피포인트|T 멤버십|교보문고 회원,ADULT,,여성,전업주부,서울 양천구,false,서울특별시,양천구,2,2026-07-24,"[{""order"":1,""label"":""첫째"",""birth_date"":""2009-11-18"",""exact_age"":""만 16세 8개월 6일"",""school_stage"":""고등학생""},{""order"":2,""label"":""둘째"",""birth_date"":""2013-03-07"",""exact_age"":""만 13세 4개월 17일"",""school_stage"":""중학생""}]",첫째,2009-11-18,만 16세 8개월 6일,고등학생,둘째,2013-03-07,만 13세 4개월 17일,중학생,"자녀 2명(중/고등학생), 교육비와 생활비 관리 중심",3000000,2026-05~2026-07,"학원비 자동이체 할인, 대형마트·쿠팡·컬리 적립, 병원·약국 할인, 통신비 캐시백 카드",false,false,false,false,false,false,HOMEMAKER,LGU+,CAR,false,true,NONE,LOTTE,true,true,2,ELEMENTARY_SCHOOL | MIDDLE_SCHOOL,VERIFIED,"45세 전업주부·초등학생 및 중학생 자녀 양육 가구. LGU+·자가용·하이패스·롯데 계열 이용자이며, 경차·임신출산·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",6,UC401 | UC402 | UC403 | UC404 | UC405 | UC406,KB YOU Prime 카드 | I’m GREAT | LOCA 365 카드 | 삼성 iD EDU 카드 | 신한카드 Mr.Life | DA@카드의정석,KB YOU Prime 카드:대형마트·카페·가족생활 | I’m GREAT:병원·약국·보험 | LOCA 365 카드:통신·구독 | 삼성 iD EDU 카드:학원비·교재·교육 | 신한카드 Mr.Life:온라인장보기·쇼핑·외식 | DA@카드의정석:혜택 공백 일반결제,persona4-032,persona4-032,2026-06,2026-06-22T23:00:00,이마트,마트/쇼핑,대형마트 및 쇼핑,MART_SHOPPING,46800,0,46800,신용카드,CARD,APPROVED,이마트 결제 · 마트/쇼핑 카테고리,,UC405,13,신한카드 Mr.Life,신한카드,온라인 생활비,온라인장보기·쇼핑·외식,,1055,신용카드,,300000,54000,,https://www.card-gorilla.com/card/detail/13,343300,370400,Y,UC405,13,신한카드 Mr.Life,신한카드,온라인 생활비,온라인장보기·쇼핑·외식,,신용카드,,300000,54000,343300,370400,Y,CAP_EXHAUSTED,CARD_LIMIT_EXHAUSTED,0,1000,1000,해당 카드의 월 할인 한도가 이미 소진되어 추가 할인을 받지 못함,20%,54000,0,0,SYNTHETIC_RULE_MATCHING_V1,13-10,마트/쇼핑 맞춤 혜택,마트/쇼핑,마트/쇼핑,97,false,,,true,마트/쇼핑,쿠팡,월별 필수 생활 카테고리와 페르소나 소비패턴을 현실적으로 반영,false,,,할인,%,20,300000,,,,,,PICKA 표준 혜택 카테고리 '마트/쇼핑' 시연 데이터,https://www.card-gorilla.com/card/detail/13,MISSED_CAP_EXHAUSTED,신한카드 Mr.Life | 인테이크몰 20% 할인 (전월실적 30만원 이상),1000,KRW
ONE_TRANSACTION_PER_ROW,persona2,박준혁,persona2@picka.app,30,1997-07-02,010-0652-8245,T 멤버십|GS&POINT|MY S-OIL|네이버플러스 멤버십|현대자동차 블루멤버스,ADULT,EARLY_30S,남성,IT 기업 개발자,경기도 성남시,false,경기도,성남시,0,2026-07-24,[],,,,,,,,,실용적 소비를 추구하는 차량 보유자,1200000,2026-05~2026-07,"주유 할인, 대중교통·택시 적립, 헬스장/PT 할인, 배달앱 캐시백 카드",false,false,false,false,false,false,PRIVATE_EMPLOYEE | IT_EMPLOYEE,SKT,CAR,false,true,NONE,EMART,true,false,0,,VERIFIED,"30세 IT 직장인. SKT·자가용·하이패스·이마트 이용자이며, 경차·군인·복지·K-패스·항공사 제휴 자격은 해당하지 않음.",2,UC201 | UC202,밸런스 카드 | 신한카드 Deep Oil,밸런스 카드:운동·배달·대중교통·구독·편의점 | 신한카드 Deep Oil:주유·주차·택시,persona2-041,persona2-041,2026-06,2026-06-23T09:50:00,패스트푸드,외식,음식점,FOOD_DINING,9000,0,9000,신용카드,CARD,APPROVED,패스트푸드 결제 · 푸드/외식 카테고리,,UC201,2271,밸런스 카드,BC 바로카드,개인 신용카드,운동·배달·대중교통·구독·편의점,,2233,신용카드,,400000,10000,,https://www.card-gorilla.com/card/detail/2271,594300,961400,Y,UC201,2271,밸런스 카드,BC 바로카드,개인 신용카드,운동·배달·대중교통·구독·편의점,,신용카드,,400000,10000,594300,961400,Y,CAP_EXHAUSTED,CARD_LIMIT_EXHAUSTED,0,300,300,해당 카드의 월 할인 한도가 이미 소진되어 추가 할인을 받지 못함,50%,10000,0,0,SYNTHETIC_RULE_MATCHING_V1,2271-03,푸드/외식 맞춤 혜택,생활,푸드/외식,57,false,,,true,생활,티머니,월별 필수 생활 카테고리와 페르소나 소비패턴을 현실적으로 반영,false,,,할인,%,50,,,,10000,,,PICKA 표준 혜택 카테고리 '푸드/외식' 시연 데이터,https://www.card-gorilla.com/card/detail/2271,MISSED_CAP_EXHAUSTED,"밸런스 카드 | [Always 서비스] 언제나 즐길 수 있는 데일리 서비스
스타벅스 사이렌오더 50% 할인, 온라인몰 7% 할인",300,KRW
